id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1769877,1,4/20/2016 20:48,4/20/2016 21:00,1,-74.00223541,40.74539185,-74.01712036,40.70740891,N,712
id0253220,2,4/10/2016 21:25,4/10/2016 21:33,2,-73.9936676,40.74663544,-73.98946381,40.75817871,N,482
id0072604,1,5/3/2016 21:21,5/3/2016 21:24,2,-73.98603821,40.76235199,-73.98442078,40.76094055,N,198
id2554580,1,1/16/2016 10:59,1/16/2016 11:05,1,-73.98543549,40.73563004,-73.97535706,40.75186539,N,353
id0717269,1,6/9/2016 10:01,6/9/2016 10:13,1,-73.96605682,40.76482391,-73.98193359,40.77383423,N,710
id2476978,1,3/18/2016 18:47,3/18/2016 19:00,1,-73.94898987,40.78161621,-73.96792603,40.75605011,N,764
id0347097,2,6/28/2016 19:15,6/28/2016 19:23,1,-73.97460175,40.79589844,-73.94932556,40.78844833,N,519
id1276290,2,4/13/2016 19:49,4/13/2016 19:57,1,-73.99269867,40.74824142,-73.99585724,40.73522186,N,463
id0530434,2,5/13/2016 1:11,5/13/2016 1:18,1,-73.98946381,40.75756836,-73.96815491,40.75996017,N,412
id3365460,2,6/17/2016 3:12,6/17/2016 3:12,1,-73.98983765,40.72066116,-73.98983765,40.72066116,N,11
id0275954,2,6/18/2016 22:46,6/18/2016 22:59,2,-74.00227356,40.73035812,-73.97327423,40.75705338,N,812
id2842788,1,3/9/2016 23:47,3/9/2016 23:54,1,-73.97680664,40.78758621,-73.96422577,40.80478668,N,432
id2167356,1,3/5/2016 0:58,3/5/2016 1:10,1,-73.98920441,40.74068451,-73.95381165,40.77372742,N,762
id3468623,1,5/24/2016 11:29,5/24/2016 11:38,1,-73.9920578,40.7384491,-73.98577881,40.74310684,Y,502
id1157646,2,3/7/2016 6:37,3/7/2016 6:52,1,-74.00737,40.70479965,-73.98475647,40.75946045,N,870
id0030516,2,6/28/2016 9:59,6/28/2016 10:10,1,-73.99668121,40.72536087,-73.98815918,40.73933029,N,656
id0526757,2,3/3/2016 20:38,3/3/2016 20:56,1,-73.98780823,40.74977875,-73.9432373,40.7772789,N,1107
id0207285,1,3/4/2016 16:54,3/4/2016 17:13,1,-74.01577759,40.71168137,-73.98141479,40.73719025,N,1127
id3932242,2,2/11/2016 20:36,2/11/2016 20:48,2,-73.99062347,40.75613022,-74.00579071,40.7401886,N,710
id0706136,1,5/9/2016 11:29,5/9/2016 11:34,2,-74.00595093,40.70632553,-74.01540375,40.70966339,N,302
id1607422,2,1/20/2016 14:49,1/20/2016 15:05,1,-73.97402191,40.76409531,-73.95696259,40.77490616,N,999
id0934158,2,6/24/2016 14:50,6/24/2016 14:56,6,-73.9644165,40.76448822,-73.9493103,40.78125,N,354
id1029047,2,2/14/2016 22:51,2/14/2016 22:54,1,-73.96811676,40.71221542,-73.96424866,40.71284103,N,198
id1441373,2,2/18/2016 19:59,2/18/2016 20:18,2,-74.00596619,40.72558594,-73.97817993,40.75080109,N,1132
id2522778,1,2/26/2016 14:29,2/26/2016 15:05,2,-73.97422028,40.76268005,-74.00753021,40.71759415,N,2111
id0047984,1,2/16/2016 22:25,2/16/2016 22:47,1,-73.88534546,40.77308273,-73.98516846,40.73658752,N,1320
id1512921,1,4/30/2016 1:14,4/30/2016 1:22,1,-73.98337555,40.77608109,-73.95798492,40.81547165,N,527
id1810108,2,3/19/2016 0:46,3/19/2016 1:03,1,-73.9702301,40.76451111,-73.98925018,40.72690964,N,1017
id2758204,2,3/17/2016 12:40,3/17/2016 13:06,1,-73.96298218,40.77244949,-73.98394012,40.74076843,N,1552
id3283358,2,2/10/2016 20:21,2/10/2016 20:25,2,-73.96774292,40.76576614,-73.96366882,40.77368546,N,245
id1626767,1,3/7/2016 9:22,3/7/2016 9:35,4,-73.87080383,40.77375412,-73.89260864,40.74710464,N,775
id3849911,2,1/27/2016 21:25,1/27/2016 21:37,1,-73.98415375,40.74330139,-73.96645355,40.76866913,N,717
id1578140,2,1/19/2016 13:51,1/19/2016 14:05,2,-73.97757721,40.76285934,-73.95478058,40.78646851,N,842
id3934649,2,1/26/2016 23:16,1/26/2016 23:26,2,-73.99453735,40.7557869,-74.00628662,40.73343658,N,588
id2935918,2,6/22/2016 23:23,6/22/2016 23:41,1,-73.98053741,40.76475906,-73.94941711,40.78461075,N,1086
id1548276,1,4/22/2016 17:48,4/22/2016 17:53,2,-73.98283386,40.74486542,-73.99085236,40.73435974,N,272
id0651296,2,5/19/2016 6:42,5/19/2016 6:57,2,-74.0067749,40.7354393,-73.97465515,40.76015854,N,868
id1957019,2,3/14/2016 21:00,3/14/2016 21:05,1,-73.98383331,40.74232101,-73.99182892,40.74914169,N,298
id3007557,1,6/5/2016 18:21,6/5/2016 18:34,1,-73.98987579,40.76307297,-74.00714874,40.73997498,N,778
id2356294,2,4/30/2016 21:52,4/30/2016 22:00,1,-73.98113251,40.74753952,-73.9832077,40.73566055,N,480
id0083264,2,6/18/2016 18:01,6/18/2016 18:35,2,-73.78851318,40.64070129,-73.89917755,40.64228058,N,2002
id3367601,1,2/27/2016 11:51,2/27/2016 12:07,1,-74.00112152,40.74178696,-74.01180267,40.71392059,N,960
id1030189,1,2/3/2016 16:34,2/3/2016 17:02,1,-73.94622803,40.77303314,-74.0083847,40.70761108,N,1662
id0634261,2,5/30/2016 15:47,5/30/2016 15:51,1,-73.99252319,40.74900055,-73.99640656,40.73730087,N,241
id0268895,1,1/30/2016 22:19,1/30/2016 22:37,1,-73.95082855,40.78219223,-73.92559052,40.76439285,N,1107
id3649036,2,3/24/2016 21:33,3/24/2016 22:22,1,-73.98313141,40.76590347,-73.97362518,40.68703842,N,2931
id1247762,2,6/12/2016 17:18,6/12/2016 17:47,1,-73.97000885,40.75976181,-73.96572876,40.79533768,N,1725
id0063353,1,6/30/2016 13:29,6/30/2016 13:34,1,-73.98673248,40.73378754,-73.98133087,40.74139023,N,325
id0402804,2,3/26/2016 19:50,3/26/2016 20:08,1,-73.95913696,40.77735519,-73.95744324,40.73490524,N,1132
id3128215,1,1/21/2016 1:34,1/21/2016 1:52,1,-73.9855957,40.74131775,-73.96682739,40.68282318,N,1026
id2014285,2,1/3/2016 23:48,1/4/2016 0:06,3,-74.00595093,40.72434235,-73.96589661,40.71160889,N,1084
id1889313,1,4/23/2016 0:45,4/23/2016 0:51,1,-74.00241089,40.73366928,-73.99536133,40.7393074,N,346
id1006750,2,1/3/2016 16:50,1/3/2016 17:00,1,-73.97203827,40.75497818,-73.96466827,40.7698288,N,594
id3827746,1,2/7/2016 20:48,2/7/2016 20:51,1,-73.98773193,40.74998474,-73.98754883,40.75540924,N,196
id0608454,1,4/25/2016 0:56,4/25/2016 0:58,1,-73.99427032,40.75098038,-73.99719238,40.75639343,N,118
id2122581,1,2/26/2016 11:36,2/26/2016 12:34,1,-73.79007721,40.64364243,-73.98738861,40.75946426,N,3480
id1202464,1,4/11/2016 6:41,4/11/2016 6:48,1,-73.95643616,40.76701736,-73.979599,40.75559235,N,430
id2586767,2,5/19/2016 14:43,5/19/2016 15:12,5,-73.97911835,40.75595856,-74.00576019,40.7233696,N,1727
id3928836,1,5/10/2016 20:46,5/10/2016 20:56,1,-73.96676636,40.7532692,-73.99000549,40.75169373,N,593
id0707816,1,3/25/2016 22:50,3/25/2016 22:54,1,-73.98442841,40.75503159,-73.98442841,40.75503159,N,273
id3581697,2,1/12/2016 19:39,1/12/2016 20:04,1,-73.86263275,40.76895142,-73.99440002,40.69483948,N,1465
id1936533,2,2/15/2016 20:10,2/15/2016 20:15,5,-73.96044922,40.77986908,-73.94603729,40.77386856,N,353
id3437015,2,3/8/2016 17:19,3/8/2016 17:29,1,-73.97363281,40.67718887,-73.99472809,40.68053055,N,645
id2855278,2,4/2/2016 18:03,4/2/2016 18:13,5,-73.99160767,40.75980759,-74.00384521,40.74307251,N,643
id1371156,1,5/18/2016 16:10,5/18/2016 16:13,1,-73.97868347,40.77732468,-73.97138977,40.78247452,N,185
id2203969,1,2/2/2016 6:44,2/2/2016 7:02,1,-73.97722626,40.75379944,-74.01358032,40.71521759,N,1087
id3698324,1,2/23/2016 15:21,2/23/2016 15:33,2,-73.99620056,40.74048233,-74.00390625,40.73791885,N,693
id0813629,1,5/13/2016 12:54,5/13/2016 13:14,1,-74.00196075,40.74050522,-74.00215149,40.75593567,N,1155
id3625462,2,2/26/2016 7:02,2/26/2016 7:09,1,-73.990448,40.73472977,-74.0082016,40.73786926,N,411
id0743172,1,6/15/2016 13:16,6/15/2016 13:39,1,-73.99406433,40.74110794,-73.99946594,40.76120377,N,1330
id1698605,1,3/10/2016 14:07,3/10/2016 14:20,2,-73.98269653,40.76244736,-73.99188995,40.74803543,N,795
id1553660,1,1/31/2016 20:26,1/31/2016 20:35,1,-73.9833374,40.69410706,-73.96035767,40.70340347,N,574
id1633745,2,5/20/2016 22:44,5/20/2016 23:01,1,-73.97250366,40.75590134,-74.00182343,40.73361206,N,983
id3396394,2,4/25/2016 13:40,4/25/2016 13:47,2,-73.95890808,40.76418304,-73.96931458,40.76845169,N,408
id1521671,2,5/15/2016 8:53,5/15/2016 8:59,1,-73.99963379,40.67926025,-73.98590851,40.68730927,N,359
id3186915,2,3/16/2016 7:45,3/16/2016 7:56,4,-73.95926666,40.77164841,-73.97084808,40.78321838,N,670
id1423139,1,3/20/2016 19:24,3/20/2016 19:32,2,-73.99407196,40.75114822,-74.00281525,40.7604866,N,477
id1224528,1,4/29/2016 10:39,4/29/2016 10:52,1,-74.00313568,40.71544647,-73.96947479,40.74925613,N,782
id2067575,2,3/15/2016 20:38,3/15/2016 20:58,1,-73.96717072,40.76361847,-74.00859833,40.74681854,N,1191
id3161422,2,6/11/2016 13:37,6/11/2016 13:43,2,-73.978302,40.74158859,-73.97859955,40.72954178,N,306
id1867239,2,2/15/2016 22:22,2/15/2016 22:47,2,-74.00524902,40.72875977,-73.92579651,40.77251816,N,1525
id2879957,1,1/12/2016 10:40,1/12/2016 10:50,2,-73.98213959,40.77052689,-74.00450897,40.75211716,N,611
id0946597,2,4/14/2016 17:05,4/14/2016 17:19,1,-73.99232483,40.7490654,-74.00752258,40.74348068,N,818
id0594603,1,4/4/2016 22:35,4/4/2016 22:47,1,-73.99142456,40.75037766,-73.98567963,40.72200012,N,717
id3957525,2,3/21/2016 17:12,3/21/2016 17:17,1,-73.99494934,40.74032974,-74.00585938,40.74750137,N,299
id0957849,2,5/12/2016 15:46,5/12/2016 16:12,2,-73.99791718,40.72603989,-73.9920578,40.75400162,N,1591
id0720134,1,1/9/2016 18:05,1/9/2016 18:10,1,-73.978302,40.76649857,-73.97384644,40.75712967,N,291
id3033431,1,5/20/2016 11:53,5/20/2016 12:02,1,-73.98750305,40.73317719,-73.9943924,40.72489166,N,550
id1846826,2,3/30/2016 8:30,3/30/2016 8:47,1,-73.98325348,40.73894882,-74.00093842,40.71646118,N,978
id0717847,1,6/16/2016 7:29,6/16/2016 7:35,1,-73.98903656,40.75764084,-73.97755432,40.75400925,N,366
id2839436,1,4/15/2016 15:16,4/15/2016 15:33,1,-73.98553467,40.76113129,-73.96699524,40.79858398,N,1047
id1300304,2,6/21/2016 20:24,6/21/2016 20:43,1,-74.00112152,40.73149109,-73.95085144,40.77479935,N,1176
id1415344,2,1/19/2016 20:38,1/19/2016 20:53,1,-74.01605988,40.71430588,-73.9775238,40.75234985,N,949
id2641997,1,2/26/2016 8:08,2/26/2016 8:11,1,-73.98227692,40.73998642,-73.97384644,40.75198746,N,213
id3861418,2,3/26/2016 16:03,3/26/2016 16:47,1,-73.97614288,40.73582077,-73.77629089,40.64583969,N,2665
id0210726,1,4/13/2016 6:48,4/13/2016 6:50,1,-73.9903717,40.74602509,-73.98696136,40.75079346,N,101
id1144332,2,1/14/2016 4:05,1/14/2016 4:30,1,-73.9996109,40.73411179,-73.85974884,40.73308945,N,1489
id0845852,1,2/21/2016 2:02,2/21/2016 2:06,1,-73.9987793,40.7447052,-73.99523926,40.75550842,N,218
id2151039,2,3/22/2016 10:42,3/22/2016 10:46,2,-73.98667145,40.75645065,-73.99423218,40.74612045,N,251
id2476816,1,5/15/2016 23:52,5/16/2016 0:06,1,-73.87083435,40.77375793,-73.95791626,40.71010971,N,817
id2104637,2,1/8/2016 14:55,1/8/2016 15:24,1,-73.9747467,40.7555809,-73.86463928,40.77019882,N,1740
id2619836,1,1/13/2016 12:50,1/13/2016 12:57,1,-73.97949219,40.76156235,-73.98178101,40.77849579,N,426
id0997852,1,2/27/2016 23:28,2/27/2016 23:36,1,-73.96511078,40.75524521,-73.97899628,40.74040985,N,479
id3746516,2,4/5/2016 19:35,4/5/2016 20:29,2,-73.98487091,40.75750351,-73.7776413,40.64470673,N,3218
id0465579,1,5/4/2016 18:50,5/4/2016 19:08,1,-73.8708725,40.7737236,-73.94669342,40.77985001,N,1100
id0750346,1,6/22/2016 23:04,6/22/2016 23:12,1,-73.97901917,40.75600433,-73.99230957,40.7433815,N,503
id3810571,2,5/23/2016 15:08,5/23/2016 15:42,1,-74.01290894,40.70230103,-74.00357819,40.65646362,N,2009
id2125472,1,3/15/2016 18:53,3/15/2016 19:12,1,-73.98751068,40.76537323,-74.00492859,40.71865082,N,1156
id2904464,1,6/2/2016 8:20,6/2/2016 8:33,1,-73.99317169,40.73685074,-73.97521973,40.75017166,N,745
id1481897,1,6/16/2016 22:14,6/16/2016 22:17,1,-74.00143433,40.73079681,-73.99404907,40.74104691,N,210
id0386562,1,2/13/2016 13:54,2/13/2016 14:09,2,-73.9887619,40.73958969,-73.97680664,40.76057434,N,904
id2055041,2,5/12/2016 18:02,5/12/2016 18:06,1,-74.00810242,40.72275925,-74.00668335,40.73575974,N,233
id3453725,2,5/28/2016 23:56,5/29/2016 0:09,1,-73.96622467,40.79458237,-73.97537231,40.76282883,N,792
id1794560,2,3/2/2016 11:22,3/2/2016 11:37,3,-73.96772003,40.76575089,-73.9834137,40.74392319,N,902
id1961471,2,4/19/2016 22:31,4/19/2016 22:49,5,-74.00356293,40.7262001,-73.98258972,40.7757225,N,1053
id0426975,1,3/10/2016 22:10,3/10/2016 22:16,1,-73.99614716,40.74354553,-73.98138428,40.74100113,N,394
id2434967,1,3/22/2016 17:50,3/22/2016 17:58,1,-73.98517609,40.73165131,-74.00179291,40.73854828,N,485
id1382215,1,4/19/2016 9:44,4/19/2016 9:50,1,-73.98804474,40.74591064,-73.98334503,40.75377274,N,352
id2059263,2,1/6/2016 22:51,1/6/2016 22:58,1,-73.98347473,40.73832321,-74.00328827,40.73630142,N,424
id2638949,1,2/11/2016 0:52,2/11/2016 0:57,1,-74.00214386,40.73958206,-73.99484253,40.74531937,N,307
id2138530,2,1/31/2016 3:57,1/31/2016 4:10,5,-73.9885788,40.7314415,-73.98680878,40.75109863,N,736
id0816739,1,4/11/2016 16:48,4/11/2016 16:56,1,-73.99181366,40.73818588,-73.99978638,40.72854233,N,484
id1507596,2,6/25/2016 15:53,6/25/2016 15:55,1,-73.96594238,40.80860138,-73.965271,40.80857849,N,162
id0607700,2,1/7/2016 19:53,1/7/2016 20:03,4,-73.971138,40.75936127,-73.9861908,40.73484039,N,596
id1489629,1,5/6/2016 14:10,5/6/2016 14:23,1,-73.97439575,40.75647354,-73.99160767,40.74990845,N,775
id1622687,1,6/15/2016 16:56,6/15/2016 17:05,1,-73.97066498,40.75847626,-73.95746613,40.76581955,N,541
id3922043,1,5/5/2016 21:17,5/5/2016 21:23,1,-73.99700928,40.76241684,-73.98422241,40.77512741,N,392
id2567966,1,3/23/2016 10:27,3/23/2016 10:31,3,-73.97596741,40.74468613,-73.97673798,40.73948669,N,240
id1729045,1,2/25/2016 18:27,2/25/2016 18:30,1,-73.98332977,40.7437439,-73.9858017,40.74380875,N,160
id3237115,2,1/18/2016 23:39,1/18/2016 23:57,4,-73.87316132,40.77412033,-73.98573303,40.73117828,N,1096
id3623745,1,2/3/2016 10:29,2/3/2016 10:36,1,-73.95589447,40.77965927,-73.97603607,40.78556061,N,435
id1996644,2,4/9/2016 19:03,4/9/2016 19:16,1,-73.94237518,40.75415802,-73.95767975,40.76148605,N,769
id3840514,2,3/8/2016 19:36,3/8/2016 19:41,2,-73.99362946,40.74178314,-73.98677063,40.75111771,N,324
id3824428,2,6/17/2016 21:31,6/17/2016 21:38,2,-73.98744965,40.74569321,-74.00505066,40.7417984,N,434
id1692187,2,5/14/2016 17:30,5/14/2016 17:58,5,-73.96808624,40.76809692,-73.94285583,40.78592682,N,1648
id2596365,2,2/23/2016 7:57,2/23/2016 8:14,1,-73.98105621,40.75325394,-74.00697327,40.71356201,N,1052
id2060077,2,4/21/2016 21:28,4/21/2016 21:34,2,-73.99698639,40.73725128,-74.0058136,40.74020004,N,317
id0528394,2,3/23/2016 15:15,3/23/2016 16:04,3,-73.98209381,40.75641632,-74.17752838,40.69057846,N,2947
id3207964,1,4/9/2016 23:51,4/9/2016 23:54,1,-73.99633789,40.73732758,-74.00482178,40.74078751,N,181
id2268771,2,2/25/2016 8:10,2/25/2016 8:15,5,-73.98802185,40.74927902,-73.98911285,40.7566185,N,294
id2802644,1,1/12/2016 16:05,1/12/2016 16:12,1,-73.96331787,40.7690239,-73.96007538,40.77920532,N,396
id0591225,1,4/14/2016 15:19,4/14/2016 15:29,1,-73.97509766,40.75833511,-73.96162415,40.77444077,N,578
id0180469,2,5/3/2016 10:23,5/3/2016 10:28,1,-73.9786911,40.77750015,-73.98046112,40.78342819,N,326
id2788564,2,5/18/2016 15:55,5/18/2016 16:36,1,-73.87072754,40.77368164,-73.94595337,40.83523941,N,2463
id1398028,1,6/21/2016 23:16,6/21/2016 23:20,1,-73.99150848,40.72695541,-73.98815918,40.73956299,N,248
id0416495,2,5/17/2016 15:22,5/17/2016 15:27,1,-73.96088409,40.77229691,-73.95469666,40.7695961,N,319
id3970030,1,6/4/2016 12:30,6/4/2016 12:32,1,-74.00628662,40.72275162,-74.00888824,40.71834946,N,144
id0200899,2,4/1/2016 19:05,4/1/2016 19:13,1,-73.96363068,40.75716019,-73.94757843,40.77507019,N,483
id3214467,2,2/23/2016 23:53,2/23/2016 23:57,1,-74.00390625,40.72584915,-74.00904083,40.72633362,N,237
id1039891,2,5/9/2016 14:23,5/9/2016 14:31,1,-73.97657013,40.78052139,-73.98748779,40.76552963,N,479
id0442773,2,1/15/2016 22:00,1/15/2016 22:10,6,-73.99404144,40.75104141,-73.98252106,40.77149963,N,601
id3868459,1,3/15/2016 20:30,3/15/2016 20:48,1,-74.00293732,40.73106384,-73.99166107,40.665802,N,1127
id2302891,2,4/1/2016 17:51,4/1/2016 18:01,1,-73.95957947,40.7770195,-73.97528839,40.78018188,N,589
id1625782,1,5/8/2016 0:17,5/8/2016 0:47,3,-73.97873688,40.76133347,-73.98371887,40.69396973,N,1771
id3868037,2,1/21/2016 6:50,1/21/2016 7:08,1,-73.97389984,40.75785828,-73.9261322,40.86104965,N,1059
id0216011,2,6/10/2016 12:07,6/10/2016 12:20,1,-73.99879456,40.7454567,-73.990242,40.76662827,N,804
id0011581,1,5/29/2016 13:03,5/29/2016 13:16,1,-73.98017883,40.75421143,-73.99282074,40.76829147,N,762
id1541455,2,2/6/2016 20:55,2/6/2016 21:00,1,-73.98114014,40.76472855,-73.98332214,40.77146149,N,297
id0700392,2,2/10/2016 8:53,2/10/2016 8:58,6,-73.98822021,40.74581528,-73.98979187,40.74151993,N,323
id0198437,1,5/9/2016 14:54,5/9/2016 15:06,1,-73.9618454,40.77342987,-73.97037506,40.75404358,N,719
id1786591,1,6/16/2016 20:07,6/16/2016 20:16,1,-73.97042084,40.7647171,-73.95254517,40.80584335,N,522
id1913731,2,1/11/2016 8:18,1/11/2016 8:25,1,-73.97280884,40.76079178,-73.96379089,40.76472473,N,412
id2396180,2,5/21/2016 22:40,5/21/2016 23:02,2,-74.00296783,40.73122025,-73.97145844,40.76567841,N,1322
id1157134,2,2/6/2016 17:48,2/6/2016 18:27,1,-73.98513794,40.74446106,-73.782341,40.64881897,N,2356
id3276225,2,1/20/2016 13:43,1/20/2016 14:28,2,-73.98573303,40.76110077,-73.79088593,40.6465416,N,2716
id2269703,1,4/7/2016 11:57,4/7/2016 12:13,1,-73.96710968,40.76686859,-73.98145294,40.78085327,N,925
id2882183,1,2/7/2016 16:39,2/7/2016 16:53,2,-73.97247314,40.76341248,-73.98943329,40.75625229,N,827
id0415679,1,6/11/2016 22:11,6/11/2016 22:31,1,-73.97901154,40.73645401,-73.9751358,40.78804016,N,1189
id3925238,2,2/11/2016 20:30,2/11/2016 20:36,1,-73.96772766,40.76274872,-73.97581482,40.75780487,N,367
id0701939,2,3/31/2016 0:45,3/31/2016 1:04,1,-73.98972321,40.74142838,-73.95780182,40.7177887,N,1136
id3570294,2,1/17/2016 11:54,1/17/2016 12:03,1,-73.99737549,40.7223587,-74.00395966,40.7394371,N,506
id1700807,2,2/12/2016 15:12,2/13/2016 15:05,1,-73.9967041,40.73770142,-73.99248505,40.74334335,N,85981
id2111320,1,3/7/2016 19:38,3/7/2016 19:51,4,-74.01378632,40.71439362,-73.9910202,40.75935364,N,787
id0964709,2,4/25/2016 16:07,4/25/2016 16:13,1,-74.00063324,40.74610138,-73.9899292,40.73833847,N,360
id2102189,1,4/25/2016 7:07,4/25/2016 7:15,1,-73.97842407,40.75205612,-73.99134064,40.74971771,N,460
id0269419,2,5/6/2016 14:27,5/6/2016 14:33,1,-73.98848724,40.75947571,-73.97302246,40.76418686,N,367
id3900488,2,3/28/2016 16:28,3/28/2016 16:37,1,-73.96032715,40.76177597,-73.97624207,40.78082275,N,590
id3375161,2,1/6/2016 21:30,1/6/2016 21:39,6,-74.00619507,40.73440933,-73.98525238,40.73878479,N,516
id3355336,1,3/2/2016 21:07,3/2/2016 21:13,1,-73.98933411,40.75471115,-74.00559235,40.74114227,N,360
id1360272,1,4/5/2016 14:35,4/5/2016 14:38,1,-73.95967865,40.77947235,-73.95215607,40.78641129,N,193
id0294660,1,3/10/2016 13:59,3/10/2016 14:19,1,-73.98680878,40.73937988,-73.96460724,40.75585556,N,1232
id0712417,2,4/9/2016 18:50,4/9/2016 19:12,1,-73.99623871,40.74331284,-73.9907608,40.72428894,N,1315
id1357383,1,6/15/2016 19:40,6/15/2016 19:46,2,-73.95982361,40.8171196,-73.94622803,40.80792236,N,340
id3338823,1,3/21/2016 19:54,3/21/2016 19:59,4,-73.97709656,40.75581741,-73.96513367,40.75654221,N,291
id1560512,2,4/4/2016 22:19,4/4/2016 22:30,1,-74.00571442,40.7220459,-73.99114227,40.75022888,N,672
id3004856,1,6/30/2016 17:27,6/30/2016 17:39,1,-73.97841644,40.77247238,-73.96796417,40.78722382,N,718
id1747950,1,2/17/2016 14:21,2/17/2016 14:38,1,-73.98970795,40.75643158,-74.00439453,40.72167587,N,977
id2430136,1,6/16/2016 6:08,6/16/2016 6:12,1,-73.99274445,40.75778198,-73.99076843,40.77006912,N,273
id3369040,1,5/20/2016 9:45,5/20/2016 10:11,1,-73.97199249,40.75967407,-74.00543976,40.72839355,N,1527
id2572541,1,1/21/2016 17:42,1/21/2016 17:48,1,-73.98300171,40.7455101,-73.99621582,40.7410965,N,344
id2432183,1,2/27/2016 14:05,2/27/2016 14:15,1,-73.96162415,40.7678566,-73.97557068,40.75256348,N,616
id0471947,1,5/27/2016 11:22,5/27/2016 11:53,1,-74.01584625,40.71152496,-73.94467926,40.68315887,N,1910
id1004472,2,3/20/2016 17:29,3/20/2016 17:38,5,-73.98161316,40.73266983,-73.99714661,40.7334404,N,535
id1622537,1,1/11/2016 20:45,1/11/2016 20:51,2,-73.99233246,40.7409668,-73.99623871,40.74834824,N,354
id3127351,2,1/15/2016 9:33,1/15/2016 10:03,4,-73.93527222,40.80049133,-73.9777832,40.73677063,N,1838
id0176061,2,3/8/2016 18:37,3/8/2016 18:42,3,-74.00488281,40.75193024,-73.99329376,40.75542831,N,287
id0236899,1,6/11/2016 15:06,6/11/2016 15:30,2,-74.00788879,40.71208191,-73.98666382,40.74930954,N,1447
id0826639,2,6/11/2016 1:09,6/11/2016 1:26,5,-74.00807953,40.73990631,-73.98150635,40.77510834,N,1012
id2333717,2,3/10/2016 10:11,3/10/2016 10:17,1,-74.00500488,40.72333908,-73.99623871,40.73963547,N,369
id1457001,1,1/19/2016 18:22,1/19/2016 18:26,1,-73.96757507,40.79271698,-73.95339966,40.78700638,N,223
id0659194,1,4/9/2016 19:51,4/9/2016 20:06,1,-73.98458099,40.77957916,-73.99217987,40.75352097,N,941
id3553989,1,5/15/2016 23:03,5/16/2016 0:00,1,-73.98999023,40.75680161,-73.8631897,40.76943207,N,3393
id0763617,1,4/27/2016 10:01,4/27/2016 10:21,1,-73.97921753,40.74444199,-73.96392059,40.77410507,N,1233
id1822717,2,3/7/2016 19:54,3/7/2016 20:16,1,-73.8707962,40.77365112,-73.98919678,40.75777054,N,1303
id2344385,2,3/18/2016 23:53,3/19/2016 0:19,2,-73.95426941,40.77000809,-73.99282837,40.75796509,N,1533
id3430063,1,1/21/2016 6:34,1/21/2016 6:47,1,-73.97145081,40.75762177,-74.00776672,40.70631027,N,813
id3923910,2,4/2/2016 3:02,4/2/2016 3:14,2,-73.95484161,40.76567841,-73.9885788,40.71886826,N,718
id1643842,2,1/30/2016 13:51,1/30/2016 14:05,1,-73.9863205,40.76724625,-74.00463104,40.75210953,N,799
id3526180,2,2/21/2016 17:21,2/21/2016 17:48,1,-74.00550079,40.74104691,-73.96856689,40.78653336,N,1584
id3003148,1,4/17/2016 11:56,4/17/2016 12:03,1,-73.97550201,40.74967957,-73.95599365,40.76760483,N,419
id0229678,2,1/30/2016 21:56,1/30/2016 22:25,2,-73.78951263,40.64709091,-73.95285034,40.78321075,N,1747
id2694685,2,4/26/2016 6:35,4/26/2016 6:54,5,-73.95768738,40.78086853,-73.86555481,40.77090073,N,1129
id0349703,1,6/20/2016 21:15,6/20/2016 21:26,1,-73.97364044,40.76385117,-73.98535919,40.74200439,N,646
id0956014,1,4/23/2016 18:43,4/23/2016 18:54,1,-73.97135162,40.75101852,-73.99058533,40.71858978,N,651
id0633852,2,2/21/2016 0:02,2/21/2016 0:31,1,-73.98222351,40.76884079,-73.98719788,40.71976089,N,1720
id1484001,1,1/21/2016 5:29,1/21/2016 5:33,1,-73.98975372,40.75651932,-73.97940826,40.75876236,N,239
